time,motor_angle,motor_velocity,ball_distance,ball_velocity
7377.000000,-0.310000,0.000000,53.350000,-25.060000
7383.000000,-0.310000,0.000000,53.210000,-24.050000
7389.000000,-0.310000,0.000000,53.050000,-26.570000
7395.000000,-0.310000,0.000000,52.890000,-25.920000
7401.000000,-0.310000,0.000000,52.740000,-26.070000
7407.000000,-0.310000,0.000000,52.640000,-16.190000
7413.000000,-0.310000,0.000000,52.530000,-17.620000
7419.000000,-0.310000,0.000000,52.420000,-18.430000
7425.000000,-0.310000,0.000000,52.270000,-26.080000
7431.000000,-0.310000,0.000000,52.100000,-26.860000
7437.000000,-0.310000,0.000000,51.940000,-27.490000
7443.000000,-0.310000,0.000000,51.770000,-27.990000
7449.000000,-0.310000,0.000000,51.600000,-28.390000
7455.000000,-0.310000,0.000000,51.440000,-26.710000
7461.000000,-0.310000,0.000000,51.280000,-27.370000
7467.000000,-0.310000,0.000000,51.170000,-17.900000
7473.000000,-0.310000,0.000000,51.040000,-21.320000
7479.000000,-0.310000,0.000000,50.910000,-21.720000
7485.000000,-0.310000,0.000000,50.730000,-29.710000
7491.000000,-0.310000,0.000000,50.550000,-30.430000
7497.000000,-0.310000,0.000000,50.370000,-30.680000
7503.000000,-0.310000,0.000000,50.190000,-29.210000
7509.000000,-0.310000,0.000000,50.010000,-29.700000
7515.000000,-0.310000,0.000000,49.830000,-29.760000
7521.000000,-0.310000,0.000000,49.650000,-30.810000
7527.000000,-0.310000,0.000000,49.460000,-31.650000
7533.000000,-0.310000,0.000000,49.330000,-21.650000
7539.000000,-0.310000,0.000000,49.190000,-22.650000
7545.000000,-0.310000,0.000000,49.050000,-23.790000
7551.000000,-0.310000,0.000000,48.900000,-25.370000
7557.000000,-0.310000,0.000000,48.740000,-26.630000
7563.000000,-0.310000,0.000000,48.570000,-27.970000
7569.000000,-0.310000,0.000000,48.400000,-28.040000
7575.000000,-0.310000,0.000000,48.240000,-27.770000
7581.000000,-0.310000,0.000000,48.080000,-26.880000
7587.000000,-0.310000,0.000000,47.910000,-28.170000
7593.000000,-0.310000,0.000000,47.730000,-29.200000
7599.000000,-0.310000,0.000000,47.550000,-30.360000
7605.000000,-0.310000,0.000000,47.360000,-30.620000
7611.000000,-0.310000,0.000000,47.150000,-36.500000
7617.000000,-0.310000,0.000000,46.930000,-36.200000
7623.000000,-0.310000,0.000000,46.720000,-34.630000
7629.000000,-0.310000,0.000000,46.510000,-35.030000
7635.000000,-0.310000,0.000000,46.300000,-35.360000
7641.000000,-0.310000,0.000000,46.080000,-35.620000
7647.000000,-0.310000,0.000000,45.870000,-36.500000
7653.000000,-0.310000,0.000000,45.700000,-26.860000
7659.000000,-0.310000,0.000000,45.520000,-30.160000
7665.000000,-0.310000,0.000000,45.330000,-32.460000
7671.000000,-0.310000,0.000000,45.100000,-38.970000
7677.000000,-0.310000,0.000000,44.860000,-39.510000
7683.000000,-0.310000,0.000000,44.620000,-40.270000
7689.000000,-0.310000,0.000000,44.370000,-40.550000
7695.000000,-0.310000,0.000000,44.130000,-40.110000
7701.000000,-0.310000,0.000000,43.890000,-40.420000
7707.000000,-0.310000,0.000000,43.640000,-41.340000
7713.000000,-0.310000,0.000000,43.390000,-41.400000
7719.000000,-0.310000,0.000000,43.200000,-32.120000
7725.000000,-0.310000,0.000000,43.000000,-33.360000
7731.000000,-0.310000,0.000000,42.770000,-38.690000
7737.000000,-0.310000,0.000000,42.530000,-39.620000
7743.000000,-0.310000,0.000000,42.280000,-41.030000
7749.000000,-0.310000,0.000000,42.030000,-41.820000
7755.000000,-0.310000,0.000000,41.790000,-41.120000
7761.000000,-0.310000,0.000000,41.540000,-40.900000
7767.000000,-0.310000,0.000000,41.300000,-41.050000
7773.000000,-0.310000,0.000000,41.050000,-40.840000
7779.000000,-0.310000,0.000000,40.860000,-32.010000
7785.000000,-0.310000,0.000000,40.650000,-33.940000
7791.000000,-0.310000,0.000000,40.420000,-38.820000
7797.000000,-0.310000,0.000000,40.170000,-42.720000
7803.000000,-0.310000,0.000000,39.910000,-43.180000
7809.000000,-0.310000,0.000000,39.650000,-42.870000
7815.000000,-0.310000,0.000000,39.390000,-42.630000
7821.000000,-0.310000,0.000000,39.130000,-43.110000
7827.000000,-0.310000,0.000000,38.880000,-43.150000
7833.000000,-0.310000,0.000000,38.620000,-42.190000
7839.000000,-0.310000,0.000000,38.420000,-33.750000
7845.000000,-0.310000,0.000000,38.210000,-35.670000
7851.000000,-0.310000,0.000000,37.980000,-36.870000
7857.000000,-0.310000,0.000000,37.740000,-40.490000
7863.000000,-0.310000,0.000000,37.500000,-40.730000
7869.000000,-0.310000,0.000000,37.250000,-41.250000
7875.000000,-0.310000,0.000000,37.000000,-41.670000
7881.000000,-0.310000,0.000000,36.750000,-42.330000
7887.000000,-0.310000,0.000000,36.490000,-42.530000
7893.000000,-0.310000,0.000000,36.230000,-42.690000
7899.000000,-0.310000,0.000000,36.030000,-34.820000
7905.000000,-0.310000,0.000000,35.800000,-36.860000
7911.000000,-0.310000,0.000000,35.580000,-37.820000
7917.000000,-0.310000,0.000000,35.330000,-41.250000
7923.000000,-0.310000,0.000000,35.080000,-41.340000
7929.000000,-0.310000,0.000000,34.830000,-41.740000
7935.000000,-0.310000,0.000000,34.580000,-41.720000
7941.000000,-0.310000,0.000000,34.330000,-42.710000
7947.000000,-0.310000,0.000000,34.070000,-42.840000
7953.000000,-0.310000,0.000000,33.810000,-42.940000
7959.000000,-0.310000,0.000000,33.560000,-42.020000
7965.000000,-0.310000,0.000000,33.350000,-34.940000
7971.000000,-0.310000,0.000000,33.130000,-35.960000
7977.000000,-0.310000,0.000000,32.910000,-37.430000
7983.000000,-0.310000,0.000000,32.670000,-38.950000
7989.000000,-0.310000,0.000000,32.440000,-38.820000
7995.000000,-0.310000,0.000000,32.210000,-39.390000
8001.000000,-0.310000,0.000000,31.970000,-39.850000
8007.000000,-0.310000,0.000000,31.730000,-39.540000
8013.000000,-0.310000,0.000000,31.490000,-39.970000
8019.000000,-0.310000,0.000000,31.250000,-39.980000
8025.000000,-0.310000,0.000000,31.050000,-33.980000
8031.000000,-0.310000,0.000000,30.830000,-35.180000
8037.000000,-0.310000,0.000000,30.620000,-36.150000
8043.000000,-0.310000,0.000000,30.390000,-37.920000
8049.000000,-0.310000,0.000000,30.160000,-38.330000
8055.000000,-0.310000,0.000000,29.930000,-38.670000
8061.000000,-0.310000,0.000000,29.690000,-39.270000
8067.000000,-0.310000,0.000000,29.460000,-39.080000
8073.000000,-0.310000,0.000000,29.220000,-38.930000
8079.000000,-0.310000,0.000000,28.990000,-39.140000
8085.000000,-0.310000,0.000000,28.790000,-33.320000
8091.000000,-0.310000,0.000000,28.580000,-34.650000
8097.000000,-0.310000,0.000000,28.370000,-36.060000
8103.000000,-0.310000,0.000000,28.130000,-38.510000
8109.000000,-0.310000,0.000000,27.900000,-38.480000
8115.000000,-0.310000,0.000000,27.670000,-38.450000
8121.000000,-0.310000,0.000000,27.440000,-38.420000
8127.000000,-0.310000,0.000000,27.210000,-38.410000
8133.000000,-0.310000,0.000000,26.980000,-38.390000
8139.000000,-0.310000,0.000000,26.750000,-39.050000
8145.000000,-0.310000,0.000000,26.510000,-39.240000
8151.000000,-0.310000,0.000000,26.280000,-39.390000
8157.000000,-0.310000,0.000000,26.040000,-39.510000
8163.000000,-0.310000,0.000000,25.800000,-40.280000
8169.000000,-0.310000,0.000000,25.560000,-39.890000
8175.000000,-0.310000,0.000000,25.320000,-39.910000
8181.000000,-0.310000,0.000000,25.080000,-40.260000
8187.000000,-0.310000,0.000000,24.840000,-40.210000
8193.000000,-0.310000,0.000000,24.590000,-40.170000
8199.000000,-0.310000,0.000000,24.360000,-39.800000
8205.000000,-0.310000,0.000000,24.120000,-39.840000
8211.000000,-0.310000,0.000000,23.910000,-34.540000
8217.000000,-0.310000,0.000000,23.700000,-35.630000
8223.000000,-0.310000,0.000000,23.470000,-36.840000
8229.000000,-0.310000,0.000000,23.250000,-37.800000
8235.000000,-0.310000,0.000000,23.020000,-37.580000
8241.000000,-0.310000,0.000000,22.800000,-37.730000
8247.000000,-0.310000,0.000000,22.570000,-37.520000
8253.000000,-0.310000,0.000000,22.350000,-37.350000
8259.000000,-0.310000,0.000000,22.120000,-37.540000
8265.000000,-0.310000,0.000000,21.900000,-37.030000
8271.000000,-0.310000,0.000000,21.710000,-32.290000
8277.000000,-0.310000,0.000000,21.510000,-32.840000
8283.000000,-0.310000,0.000000,21.310000,-33.270000
8289.000000,-0.310000,0.000000,21.100000,-34.280000
8295.000000,-0.310000,0.000000,20.890000,-34.760000
8301.000000,-0.310000,0.000000,20.680000,-35.140000
8307.000000,-0.310000,0.000000,20.470000,-34.780000
8313.000000,-0.310000,0.000000,20.270000,-34.490000
8319.000000,-0.310000,0.000000,20.060000,-34.260000
8325.000000,-0.310000,0.000000,19.860000,-34.070000
8331.000000,-0.310000,0.000000,19.680000,-30.260000
8337.000000,-0.310000,0.000000,19.490000,-31.540000
8343.000000,-0.310000,0.000000,19.300000,-31.900000
8349.000000,-0.310000,0.000000,19.100000,-32.190000
8355.000000,-0.310000,0.000000,18.910000,-32.420000
8361.000000,-0.310000,0.000000,18.710000,-32.600000
8367.000000,-0.310000,0.000000,18.520000,-32.750000
8373.000000,-0.310000,0.000000,18.320000,-32.860000
8379.000000,-0.310000,0.000000,18.120000,-32.960000
8385.000000,-0.310000,0.000000,17.920000,-32.700000
8391.000000,-0.310000,0.000000,17.750000,-29.160000
8397.000000,-0.310000,0.000000,17.590000,-26.330000
8403.000000,-0.310000,0.000000,17.430000,-27.400000
8409.000000,-0.310000,0.000000,17.260000,-28.250000
8415.000000,-0.310000,0.000000,17.080000,-28.930000
8421.000000,-0.310000,0.000000,16.910000,-28.810000
8427.000000,-0.310000,0.000000,16.740000,-28.720000
8433.000000,-0.310000,0.000000,16.570000,-28.640000
8439.000000,-0.310000,0.000000,16.400000,-28.580000
8445.000000,-0.310000,0.000000,16.220000,-28.530000
8451.000000,-0.310000,0.000000,16.050000,-28.490000
8457.000000,-0.310000,0.000000,15.900000,-25.460000
8463.000000,-0.310000,0.000000,15.750000,-25.370000
8469.000000,-0.310000,0.000000,15.600000,-25.290000
8475.000000,-0.310000,0.000000,15.450000,-25.240000
8481.000000,-0.310000,0.000000,15.290000,-25.190000
8487.000000,-0.310000,0.000000,15.140000,-25.150000
8493.000000,-0.310000,0.000000,14.990000,-25.120000
8499.000000,-0.310000,0.000000,14.840000,-25.100000
8505.000000,-0.310000,0.000000,14.690000,-24.740000
8511.000000,-0.310000,0.000000,14.550000,-24.460000
8517.000000,-0.310000,0.000000,14.420000,-21.900000
8523.000000,-0.310000,0.000000,14.280000,-22.190000
8529.000000,-0.310000,0.000000,14.150000,-22.420000
8535.000000,-0.310000,0.000000,14.020000,-21.930000
8541.000000,-0.310000,0.000000,13.890000,-21.550000
8547.000000,-0.310000,0.000000,13.760000,-20.570000
8553.000000,-0.310000,0.000000,13.640000,-19.790000
8559.000000,-0.310000,0.000000,13.530000,-19.170000
8565.000000,-0.310000,0.000000,13.420000,-18.670000
8571.000000,-0.310000,0.000000,13.320000,-16.930000
8577.000000,-0.310000,0.000000,13.230000,-15.210000
8583.000000,-0.310000,0.000000,13.140000,-13.500000
8589.000000,-0.310000,0.000000,13.070000,-12.140000
8595.000000,-0.310000,0.000000,13.010000,-11.040000
8601.000000,-0.310000,0.000000,12.940000,-11.500000
8607.000000,-0.310000,0.000000,12.870000,-10.530000
8613.000000,-0.310000,0.000000,12.820000,-9.430000
8619.000000,-0.310000,0.000000,12.770000,-8.210000
8625.000000,-0.310000,0.000000,12.720000,-7.230000
8631.000000,-0.310000,0.000000,12.680000,-6.450000
8637.000000,-0.310000,0.000000,12.650000,-5.830000
8643.000000,-0.310000,0.000000,12.630000,-3.660000
8649.000000,-0.310000,0.000000,12.610000,-3.600000
8655.000000,-0.310000,0.000000,12.590000,-3.540000
8661.000000,-0.310000,0.000000,12.560000,-4.500000
8667.000000,-0.310000,0.000000,12.530000,-3.940000
8673.000000,-0.310000,0.000000,12.510000,-3.480000
8679.000000,-0.310000,0.000000,12.490000,-3.120000
8685.000000,-0.310000,0.000000,12.480000,-2.830000
8691.000000,-0.310000,0.000000,12.460000,-2.600000
8697.000000,-0.310000,0.000000,12.450000,-2.080000
8703.000000,-0.310000,0.000000,12.450000,-0.330000
8709.000000,-0.310000,0.000000,12.450000,-0.260000
8715.000000,-0.310000,0.000000,12.450000,-0.210000
8721.000000,-0.310000,0.000000,12.440000,-1.500000
8727.000000,-0.310000,0.000000,12.430000,-1.530000
8733.000000,-0.310000,0.000000,12.420000,-1.560000
8739.000000,-0.310000,0.000000,12.410000,-0.920000
8745.000000,-0.310000,0.000000,12.410000,-0.400000
8751.000000,-0.310000,0.000000,12.410000,0.010000
8757.000000,-0.310000,0.000000,12.410000,0.340000
8763.000000,-0.310000,0.000000,12.420000,1.610000
8769.000000,-0.310000,0.000000,12.430000,1.290000
8775.000000,-0.310000,0.000000,12.440000,1.360000
8781.000000,-0.310000,0.000000,12.450000,1.760000
8787.000000,-0.310000,0.000000,12.450000,1.070000
8793.000000,-0.310000,0.000000,12.460000,1.520000
8799.000000,-0.310000,0.000000,12.470000,1.890000
8805.000000,-0.310000,0.000000,12.490000,2.510000
8811.000000,-0.310000,0.000000,12.510000,3.010000
8817.000000,-0.310000,0.000000,12.530000,3.740000
8823.000000,-0.310000,0.000000,12.560000,4.320000
8829.000000,-0.310000,0.000000,12.590000,5.790000
8835.000000,-0.310000,0.000000,12.630000,5.970000
8841.000000,-0.310000,0.000000,12.660000,6.110000
8847.000000,-0.310000,0.000000,12.700000,6.220000
8853.000000,-0.310000,0.000000,12.740000,6.310000
8859.000000,-0.310000,0.000000,12.780000,6.710000
8865.000000,-0.310000,0.000000,12.820000,7.040000
8871.000000,-0.310000,0.000000,12.860000,7.300000
8877.000000,-0.310000,0.000000,12.910000,7.500000
8883.000000,-0.310000,0.000000,12.950000,7.340000
8889.000000,-0.310000,0.000000,13.000000,8.200000
8895.000000,-0.310000,0.000000,13.050000,8.560000
8901.000000,-0.310000,0.000000,13.110000,8.850000
8907.000000,-0.310000,0.000000,13.150000,7.750000
8913.000000,-0.310000,0.000000,13.200000,8.200000
8919.000000,-0.310000,0.000000,13.250000,8.560000
8925.000000,-0.310000,0.000000,13.310000,8.850000
8931.000000,-0.310000,0.000000,13.360000,9.080000
8937.000000,-0.310000,0.000000,13.420000,9.930000
8943.000000,-0.310000,0.000000,13.490000,10.610000
8949.000000,-0.310000,0.000000,13.550000,11.150000
8955.000000,-0.310000,0.000000,13.620000,11.590000
8961.000000,-0.310000,0.000000,13.690000,11.940000
8967.000000,-0.310000,0.000000,13.770000,12.220000
8973.000000,-0.310000,0.000000,13.830000,11.110000
8979.000000,-0.310000,0.000000,13.900000,11.550000
8985.000000,-0.310000,0.000000,13.970000,11.910000
8991.000000,-0.310000,0.000000,14.050000,12.190000
8997.000000,-0.310000,0.000000,14.120000,12.420000
9003.000000,-0.310000,0.000000,14.200000,12.600000
9009.000000,-0.310000,0.000000,14.270000,12.750000
9015.000000,-0.310000,0.000000,14.350000,12.870000
9021.000000,-0.310000,0.000000,14.430000,12.960000
9027.000000,-0.310000,0.000000,14.510000,13.030000
9033.000000,-0.310000,0.000000,14.580000,11.760000
9039.000000,-0.310000,0.000000,14.650000,12.080000
9045.000000,-0.310000,0.000000,14.720000,12.330000
9051.000000,-0.310000,0.000000,14.800000,12.530000
9057.000000,-0.310000,0.000000,14.880000,12.690000
9063.000000,-0.310000,0.000000,14.950000,12.820000
9069.000000,-0.310000,0.000000,15.030000,12.920000
9075.000000,-0.310000,0.000000,15.110000,13.000000
9081.000000,-0.310000,0.000000,15.190000,13.070000
9087.000000,-0.310000,0.000000,15.270000,13.120000
9093.000000,-0.310000,0.000000,15.340000,11.830000
9099.000000,-0.310000,0.000000,15.410000,12.130000
9105.000000,-0.310000,0.000000,15.480000,12.370000
9111.000000,-0.310000,0.000000,15.560000,12.560000
9117.000000,-0.310000,0.000000,15.630000,12.720000
9123.000000,-0.310000,0.000000,15.710000,12.510000
9129.000000,-0.310000,0.000000,15.790000,12.670000
9135.000000,-0.310000,0.000000,15.860000,12.140000
9141.000000,-0.310000,0.000000,15.930000,12.380000
9147.000000,-0.310000,0.000000,16.000000,11.900000
9153.000000,-0.310000,0.000000,16.070000,10.190000
9159.000000,-0.310000,0.000000,16.130000,10.150000
9165.000000,-0.310000,0.000000,16.190000,10.120000
9171.000000,-0.310000,0.000000,16.240000,8.430000
9177.000000,-0.310000,0.000000,16.280000,7.080000
9183.000000,-0.310000,0.000000,16.320000,6.000000
9189.000000,-0.310000,0.000000,16.350000,5.130000
9195.000000,-0.310000,0.000000,16.370000,4.440000
9201.000000,-0.310000,0.000000,16.400000,5.220000
9207.000000,-0.310000,0.000000,16.430000,4.510000
9213.000000,-0.310000,0.000000,16.450000,3.610000
9219.000000,-0.310000,0.000000,16.460000,1.550000
9225.000000,-0.310000,0.000000,16.470000,1.240000
9231.000000,-0.310000,0.000000,16.480000,0.990000
9237.000000,-0.310000,0.000000,16.480000,0.790000
9243.000000,-0.310000,0.000000,16.480000,0.300000
9249.000000,-0.310000,0.000000,16.480000,0.240000
9255.000000,-0.310000,0.000000,16.490000,0.190000
9261.000000,-0.310000,0.000000,16.490000,1.490000
9267.000000,-0.310000,0.000000,16.500000,1.190000
9273.000000,-0.310000,0.000000,16.510000,0.950000
9279.000000,-0.310000,0.000000,16.510000,0.760000
9285.000000,-0.310000,0.000000,16.520000,0.610000
9291.000000,-0.310000,0.000000,16.520000,0.490000
9297.000000,-0.310000,0.000000,16.520000,0.390000
9303.000000,-0.310000,0.000000,16.520000,0.310000
9309.000000,-0.310000,0.000000,16.520000,0.250000
9315.000000,-0.310000,0.000000,16.530000,0.200000
9321.000000,-0.310000,0.000000,16.530000,1.160000
9327.000000,-0.310000,0.000000,16.540000,0.930000
9333.000000,-0.310000,0.000000,16.540000,0.740000
9339.000000,-0.310000,0.000000,16.540000,-0.410000
9345.000000,-0.310000,0.000000,16.530000,-1.320000
9351.000000,-0.310000,0.000000,16.530000,-1.060000
9357.000000,-0.310000,0.000000,16.520000,-0.850000
9363.000000,-0.310000,0.000000,16.520000,-0.680000
9369.000000,-0.310000,0.000000,16.510000,-0.540000
9375.000000,-0.310000,0.000000,16.510000,-0.430000
9381.000000,-0.310000,0.000000,16.510000,-0.350000
9387.000000,-0.310000,0.000000,16.510000,0.720000
9393.000000,-0.310000,0.000000,16.520000,0.580000
9399.000000,-0.310000,0.000000,16.520000,0.460000
9405.000000,-0.310000,0.000000,16.510000,-0.960000
9411.000000,-0.310000,0.000000,16.510000,-1.100000
9417.000000,-0.310000,0.000000,16.500000,-1.220000
9423.000000,-0.310000,0.000000,16.490000,-1.310000
9429.000000,-0.310000,0.000000,16.480000,-1.380000
9435.000000,-0.310000,0.000000,16.470000,-1.440000
9441.000000,-0.310000,0.000000,16.470000,-1.480000
9447.000000,-0.310000,0.000000,16.460000,-1.520000
9453.000000,-0.310000,0.000000,16.450000,-1.550000
9459.000000,-0.310000,0.000000,16.440000,-1.570000
9465.000000,-0.310000,0.000000,16.420000,-2.590000
9471.000000,-0.310000,0.000000,16.410000,-2.410000
9477.000000,-0.310000,0.000000,16.390000,-2.260000
9483.000000,-0.310000,0.000000,16.390000,-1.470000
9489.000000,-0.310000,0.000000,16.380000,-1.180000
9495.000000,-0.310000,0.000000,16.370000,-0.940000
9501.000000,-0.310000,0.000000,16.370000,-0.750000
9507.000000,-0.310000,0.000000,16.370000,0.730000
9513.000000,-0.310000,0.000000,16.380000,0.580000
9519.000000,-0.310000,0.000000,16.380000,0.470000
9525.000000,-0.310000,0.000000,16.370000,-0.960000
9531.000000,-0.310000,0.000000,16.360000,-2.100000
9537.000000,-0.310000,0.000000,16.350000,-1.680000
9543.000000,-0.310000,0.000000,16.340000,-1.340000
9549.000000,-0.310000,0.000000,16.340000,-1.080000
9555.000000,-0.310000,0.000000,16.330000,-0.860000
9561.000000,-0.310000,0.000000,16.330000,-0.690000
9567.000000,-0.310000,0.000000,16.320000,-0.550000
9573.000000,-0.310000,0.000000,16.330000,0.890000
9579.000000,-0.310000,0.000000,16.330000,0.710000
9585.000000,-0.310000,0.000000,16.330000,0.240000
9591.000000,-0.310000,0.000000,16.340000,0.190000
9597.000000,-0.310000,0.000000,16.340000,0.150000
9603.000000,-0.310000,0.000000,16.340000,0.120000
9609.000000,-0.310000,0.000000,16.340000,0.100000
9615.000000,-0.310000,0.000000,16.340000,0.080000
9621.000000,-0.310000,0.000000,16.340000,0.060000
9627.000000,-0.310000,0.000000,16.340000,0.050000
9633.000000,-0.310000,0.000000,16.350000,1.370000
9639.000000,-0.310000,0.000000,16.350000,1.100000
9645.000000,-0.310000,0.000000,16.360000,0.880000
9651.000000,-0.310000,0.000000,16.360000,-0.630000
9657.000000,-0.310000,0.000000,16.350000,-0.500000
9663.000000,-0.310000,0.000000,16.350000,-0.400000
9669.000000,-0.310000,0.000000,16.350000,-0.320000
